Year,Lake,Date.sampled,Julian.Day,Rep,Counted.by,Dent.Adult.M2,Dent.Juv.M2,Dent.Male.M2,Dent.Ephip.M2,Dent.Total.M2,Pulic.Adult.M2,Pulic.Juv.M2,Pulic.Male.M2,Pulic.Ephip.M2,Pulic.Total.M2,Retro.Adult.M2,Retro.Juv.M2,Retro.Male.M2,Retro.Ephip.M2,Retro.Total.M2,Cerio.Adult.M2,Cerio.Juv.M2,Cerio.Male.M2,Cerio.Ephip.M2,Cerio.Total.M2,Dubia.Adult.M2,Dubia.Juv.M2,Dubia.Male.M2,Dubia.Ephip.M2,Dubia.Total.M2,Parv.Adult.M2,Parv.Juv.M2,Parv.Male.M2,Parv.Ephip.M2,Parv.Total.M2,Ambig.Adult.M2,Ambig.Juv.M2,Ambig.Male.M2,Ambig.Ephip.M2,Ambig.Total.M2,Mend.Adult.M2,Mend.Juv.M2,Mend.Male.M2,Mend.Ephip.M2,Mend.Total.M2,Retro.Parv.Adult.M2,Retro.Parv.Juv.M2,Retro.Parv.Total.M2
2019,CrookedP,7/31/2019,2019212,1,SKC,20533.1,19325.3,0,0,39858.5,1811.7,603.9,0,0,2415.7,603.9,4227.4,0,0,4831.3,10266.6,11474.4,NA,0,21741,0,0,0,0,0,3623.5,603.9,0,0,4227.4,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Bruin,7/31/2019,2019212,1,SKC,4227.4,3623.5,0,0,7850.9,27780.1,18721.4,0,0,46501.5,40462.4,16909.6,0,0,57372,0,0,NA,0,0,3623.5,7247,0,0,10870.5,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Gosling,8/2/2019,2019214,1,SKC,64015.1,59183.8,0,0,123198.9,0,0,0,0,0,0,0,0,0,0,80924.7,61599.4,NA,0,142524.2,0,0,0,0,0,28988,27780.1,0,0,56768.1,2415.7,2415.7,NA,NA,4831.3,0,0,0,0,0,NA,NA,NA
2019,Cedar,7/29/2019,2019210,1,SKC,50728.9,42274.1,0,0,93003.1,0,603.9,0,0,603.9,1207.8,3019.6,0,0,4227.4,0,0,NA,0,0,21137.1,13286.2,0,0,34423.2,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,North,7/31/2019,2019212,1,SKC,24760.6,44689.8,0,0,69450.3,603.9,0,0,0,603.9,6039.2,7850.9,0,0,13890.1,3623.5,1811.7,NA,0,5435.2,0,0,0,0,0,0,603.9,0,0,603.9,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Sullivan,8/2/2019,2019214,1,SKC,6039.2,3623.5,0,0,9662.7,0,0,0,0,0,13286.2,9058.7,0,0,22344.9,4831.3,7247,NA,0,12078.3,0,0,0,0,0,5435.2,1811.7,0,0,7247,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Pickerel,7/25/2019,2019206,1,SKC,17513.6,12078.3,0,0,29591.9,14494,9662.7,0,0,24156.6,15701.8,18117.5,0,0,33819.3,1811.7,2415.7,NA,0,4227.4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Pickerel,8/21/2019,2019233,1,KJM,9058.7,16909.6,0,0,25968.4,23552.7,13286.2,0,0,36838.9,16305.7,14494,0,0,30799.7,1811.7,1207.8,NA,0,3019.6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Whitmore,9/4/2019,2019247,1,SKC,0,603.9,0,0,603.9,0,0,0,0,0,603.9,0,0,0,603.9,21137.1,35631,NA,0,56768.1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,North,8/28/2019,2019240,1,SKC,50728.9,46501.5,0,0,97230.5,0,0,0,0,0,16305.7,6643.1,0,0,22948.8,8454.8,9058.7,NA,0,17513.6,0,0,0,0,0,9662.7,3623.5,0,0,13286.2,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Gosling,8/30/2019,2019242,1,SKC,59183.8,74885.6,0,0,134069.4,0,0,0,0,0,0,0,0,0,0,117159.7,121991,NA,0,239150.7,0,0,0,0,0,25364.5,16909.6,0,0,42274.1,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Bruin,8/28/2019,2019240,1,SKC,2415.7,2415.7,0,0,4831.3,7850.9,7850.9,0,0,15701.8,30799.7,12682.2,0,0,43482,0,0,NA,0,0,7850.9,2415.7,0,0,10266.6,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Bishop,9/30/2019,2019273,1,KJM,11474.4,11474.4,0,0,22948.8,603.9,0,0,0,603.9,63411.2,70054.3,0,0,133465.4,0,1811.7,NA,0,1811.7,32611.5,54956.4,0,0,87567.8,603.9,603.9,0,0,1207.8,3019.6,0,NA,NA,3019.6,0,603.9,0,0,603.9,NA,NA,NA
2019,Appleton,9/30/2019,2019273,1,KJM,35027.1,45293.7,0,0,80320.8,4227.4,13890.1,0,0,18117.5,6039.2,1811.7,0,0,7850.9,0,0,NA,0,0,603.9,1811.7,0,0,2415.7,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,CrookedW,9/9/2019,2019252,1,SKC,603.9,10870.5,0,0,11474.4,0,0,0,0,0,23552.7,33215.4,0,0,56768.1,0,0,NA,0,0,0,3623.5,0,0,3623.5,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Cedar,9/9/2019,2019252,1,SKC,7247,24156.6,0,0,31403.6,0,0,0,0,0,603.9,603.9,0,0,1207.8,0,603.9,NA,0,603.9,0,0,0,0,0,0,603.9,0,0,603.9,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,LittleAppleton,9/30/2019,2019273,1,KJM,54956.4,98136.4,0,0,153092.7,1962.7,3925.5,0,0,5888.2,0,981.4,0,0,981.4,15701.8,7850.9,NA,0,23552.7,0,0,0,0,0,2944.1,1962.7,0,0,4906.8,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Pickerel,8/30/2019,2019242,1,KJM,10795,17664.5,0,0,28459.5,25515.5,7850.9,981.4,0,34347.7,8832.3,15701.8,0,0,24534.1,981.4,2944.1,NA,0,3925.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Walsh,9/16/2019,2019259,1,KJM,1207.8,4831.3,0,0,6039.2,1207.8,1811.7,603.9,0,3623.5,0,0,0,0,0,603.9,0,NA,0,603.9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Woodland,9/4/2019,2019247,1,KJM,6039.2,6643.1,0,0,12682.2,0,0,0,0,0,22344.9,26572.3,0,0,48917.2,9058.7,10266.6,NA,0,19325.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,603.9,0,0,603.9,NA,NA,NA
2019,Pickerel,8/30/2019,2019242,1,KJM,10795,17664.5,0,0,28459.5,25515.5,7850.9,981.4,0,34347.7,8832.3,15701.8,0,0,24534.1,981.4,2944.1,NA,0,3925.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Walsh,9/16/2019,2019259,1,KJM,1207.8,4831.3,0,0,6039.2,1207.8,1811.7,603.9,0,3623.5,0,0,0,0,0,603.9,0,NA,0,603.9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Woodland,9/4/2019,2019247,1,KJM,6039.2,6643.1,0,0,12682.2,0,0,0,0,0,22344.9,26572.3,0,0,48917.2,9058.7,10266.6,NA,0,19325.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,603.9,0,0,603.9,NA,NA,NA
2019,CrookedP,8/14/2019,2019226,1,KJM,10266.6,17513.6,0,0,27780.1,0,603.9,0,0,603.9,6039.2,9058.7,0,0,15097.9,1811.7,3623.5,NA,0,5435.2,0,0,0,0,0,3019.6,2415.7,0,0,5435.2,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Bruin,8/14/2019,2019226,1,KJM,3623.5,11474.4,0,0,15097.9,28384.1,9058.7,0,0,37442.8,94210.9,61599.4,0,0,155810.3,0,0,NA,0,0,3019.6,11474.4,0,0,14494,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,North,8/14/2019,2019226,1,SKC,35631,54956.4,0,0,90587.4,0,603.9,0,0,603.9,7247,8454.8,0,0,15701.8,8454.8,9662.7,NA,0,18117.5,1207.8,603.9,0,0,1811.7,603.9,603.9,0,0,1207.8,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Gosling,8/16/2019,2019228,1,SKC,32611.5,49521.1,0,0,82132.6,0,0,0,0,0,0,0,0,0,0,114744,126822.4,NA,0,241566.4,0,0,0,0,0,7247,8454.8,0,0,15701.8,3623.5,0,NA,NA,3623.5,0,0,0,0,0,NA,NA,NA
2019,Walsh,8/9/2019,2019221,1,KJM,45520.2,56390.7,0,0,101910.8,0,0,0,0,0,0,0,0,0,0,679.4,679.4,NA,0,1358.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Cedar,8/12/2019,2019224,1,KJM,30195.8,31403.6,0,0,61599.4,0,603.9,0,0,603.9,1811.7,603.9,0,0,2415.7,603.9,603.9,NA,0,1207.8,11474.4,19325.3,0,0,30799.7,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Mill,8/9/2019,2019221,1,SKC,3019.6,8454.8,0,0,11474.4,0,0,0,0,0,18117.5,9058.7,0,0,27176.2,1811.7,7247,NA,0,9058.7,0,1207.8,0,0,1207.8,3019.6,5435.2,0,0,8454.8,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,LittleAppleton,8/15/2019,2019227,1,KJM,29591.9,53748.5,0,0,83340.4,0,603.9,0,0,603.9,603.9,0,0,0,603.9,1207.8,603.9,NA,0,1811.7,0,0,0,0,0,1811.7,0,0,0,1811.7,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,Appleton,8/15/2019,2019227,1,KJM,24760.6,42274.1,603.9,0,67638.6,3623.5,12078.3,603.9,0,16305.7,35027.1,44085.9,0,0,79113,0,0,NA,0,0,1207.8,2415.7,0,0,3623.5,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2019,CrookedW,8/12/2019,2019224,1,KJM,5435.2,9058.7,0,0,14494,0,0,0,0,0,2415.7,2415.7,0,0,4831.3,0,0,NA,0,0,7247,13286.2,0,0,20533.1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA
2020,Cedar,7/16/2020,2020198,1,PAC,11897.1,7428.2,0,0,19325.3,516.3,380.5,0,0,896.8,217.4,1168.6,0,0,1386,0,54.4,NA,0,54.4,7669.7,4529.4,0,0,12199.1,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedW,7/16/2020,2020198,1,RWB,3777.5,3777.5,0,0,7555,27.2,0,0,0,27.2,0,0,0,0,0,163.1,163.1,NA,0,326.1,1005.5,896.8,0,0,1902.3,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Gosling,7/17/2020,2020199,1,PAC,29758,23541.4,0,0,53299.4,0,0,0,0,0,0,0,0,0,0,12840.8,13452.2,NA,0,26293,0,0,0,0,0,2038.2,5231.4,0,0,7269.6,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Sullivan,7/17/2020,2020199,1,PAC,11312.1,10394.9,0,0,21707,101.9,0,0,0,101.9,0,0,0,0,0,101.9,0,NA,0,101.9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Pickerel,7/17/2020,2020199,1,LKL,11617.8,36891.7,0,203.8,48713.4,4620,2011,0,0,6631,27.2,0,0,0,27.2,5353.7,2038.2,NA,0,7391.9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Bruin,7/20/2020,2020202,1,LKL,186.4,186.4,0,0,372.7,9326.9,4761.3,0,0,14088.2,6009.8,7034.8,0,0,13044.6,0,0,NA,0,0,1024.9,1910.1,0,0,2935,3354.3,1770.3,0,0,5124.7,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedP,7/20/2020,2020202,1,RWB,32458.6,21418.3,0,0,53876.9,163.1,54.4,0,0,217.4,163.1,244.6,0,0,407.6,22227.9,13984.4,NA,0,36212.3,0,0,0,0,0,6022,3051.1,0,0,9073.2,190.2,0,NA,NA,190.2,27.2,0,NA,NA,27.2,NA,NA,NA
2020,Appleton,7/22/2020,2020204,1,PAC,16034,11142.3,0,0,27176.2,3831.8,2473,0,0,6304.9,2608.9,1087,0,0,3696,0,0,NA,0,0,54.4,0,0,0,54.4,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,LittleAppleton,7/22/2020,2020204,1,RWB,92942.7,26089.2,0,0,119031.8,0,0,0,0,0,0,0,0,0,0,10343.9,4076.4,NA,0,14420.4,0,0,0,0,0,25817.4,7881.1,0,0,33698.5,51,152.9,NA,NA,203.8,101.9,0,NA,NA,101.9,NA,NA,NA
2020,Bishop,7/23/2020,2020205,1,RWB,18140.1,27515.9,0,0,45656.1,2663.3,1684.9,0,0,4348.2,39949,60738.9,0,0,100687.9,27.2,27.2,NA,0,54.4,1222.9,1277.3,0,0,2500.2,54.4,0,0,0,54.4,0,0,NA,NA,0,1087,244.6,NA,NA,1331.6,NA,NA,NA
2020,Woodland,7/23/2020,2020205,1,LKL,1440.3,2445.9,0,0,3886.2,0,0,0,0,0,543.5,217.4,0,0,760.9,10163.9,6332.1,NA,0,16496,1250.1,4864.5,0,0,6114.6,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Walsh,7/24/2020,2020206,1,PAC,19261.1,8051,0,0,27312.1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Mill,7/24/2020,2020206,1,LKL,5734.2,5924.4,0,0,11658.6,0,0,0,0,0,489.2,135.9,0,0,625.1,625.1,163.1,NA,0,788.1,27.2,135.9,0,0,163.1,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedP,7/29/2020,2020211,1,LKL,9477.7,13044.6,0,0,22522.3,0,0,0,0,0,27.2,0,0,0,27.2,26170.7,7908.3,NA,0,34079,27.2,27.2,0,0,54.4,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Bruin,7/29/2020,2020211,1,RWB,4812.9,1484.8,0,0,6297.8,13690,31354.6,0,0,45044.6,18106.2,14720.5,0,0,32826.6,0,0,NA,0,0,870.4,358.4,0,0,1228.8,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedW,7/30/2020,2020212,1,PAC,2581.7,4538.4,0,0,7120.2,81.5,0,0,0,81.5,190.2,0,0,0,190.2,1902.3,1413.2,NA,0,3315.5,788.1,326.1,0,0,1114.2,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Cedar,7/30/2020,2020212,1,RWB,14043.3,7949,0,0,21992.4,951.2,1576.2,0,0,2527.4,380.5,326.1,0,0,706.6,217.4,135.9,NA,0,353.3,3185.9,3185.9,0,0,6371.9,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Sullivan,7/31/2020,2020213,1,LKL,4239.5,5258.6,0,0,9498.1,0,0,0,0,0,0,0,0,0,0,40.8,40.8,NA,0,81.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Gosling,7/31/2020,2020213,1,PAC,4946.1,2962.2,0,0,7908.3,0,0,0,0,0,0,0,0,0,0,21401.3,17834.4,NA,0,39235.7,0,0,0,0,0,1413.2,1195.8,0,0,2608.9,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Pickerel,7/31/2020,2020213,1,LKL,380.5,1059.9,0,0,1440.3,6980.9,8815.3,0,0,15796.2,0,0,0,0,0,503.6,263.8,NA,0,767.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,LittleAppleton,8/3/2020,2020216,1,LKL,11006.4,11210.2,0,0,22216.6,0,0,0,0,0,0,27.2,0,0,27.2,407.6,217.4,NA,0,625.1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Appleton,8/3/2020,2020216,1,PAC,4212.3,5299.4,0,0,9511.7,3342.7,4022.1,81.5,0,7446.3,2011,1087,0,0,3098.1,0,0,NA,0,0,108.7,135.9,0,0,244.6,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Woodland,8/5/2020,2020218,1,PAC,7419.1,2615.7,0,0,10034.8,0,0,0,0,0,20687.9,7490.4,0,0,28178.3,3983,2853.5,NA,0,6836.5,0,29.7,0,0,29.7,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Bishop,8/5/2020,2020218,1,RWB,8479,8642,0,0,17121,1141.4,869.6,0,0,2011,40356.7,41579.6,0,0,81936.3,27.2,27.2,NA,0,54.4,1304.5,2581.7,0,0,3886.2,0,0,0,0,0,27.2,0,NA,NA,27.2,0,0,NA,NA,0,NA,NA,NA
2020,Walsh,8/7/2020,2020220,1,KFS,11893.6,8728.4,0,0,20622,108.7,0,0,0,108.7,0,0,0,0,0,1250.1,217.4,NA,0,1467.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Mill,8/7/2020,2020220,1,RWB,1549,1195.8,0,0,2744.8,0,0,0,0,0,1059.9,407.6,0,0,1467.5,679.4,244.6,NA,0,924,0,0,0,0,0,135.9,54.4,0,0,190.2,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedW,8/10/2020,2020223,1,LKL,462,1114.2,0,0,1576.2,0,0,0,0,0,27.2,54.4,0,0,81.5,5951.6,5054.8,NA,0,11006.4,217.4,380.5,0,0,597.9,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Cedar,8/10/2020,2020223,1,KFS,5652.7,3016.6,0,0,8669.2,380.5,81.5,0,0,462,298.9,217.4,0,0,516.3,0,0,NA,0,0,3070.9,2228.5,0,0,5299.4,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Bruin,8/12/2020,2020225,1,LKL,2962.2,1467.5,0,0,4429.7,5598.3,6005.9,0,0,11604.2,3994.9,1304.5,0,0,5299.4,0,0,NA,0,0,597.9,2826.3,0,0,3424.2,0,0,0,0,0,0,0,NA,NA,0,81.5,27.2,NA,NA,108.7,NA,NA,NA
2020,CrookedP,8/12/2020,2020225,1,PAC,1277.3,4456.9,0,0,5734.2,733.8,489.2,0,0,1222.9,271.8,163.1,0,0,434.8,1413.2,625.1,NA,0,2038.2,81.5,81.5,0,0,163.1,1467.5,1983.9,0,0,3451.4,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Sullivan,8/14/2020,2020227,1,RWB,14783.9,13044.6,0,0,27828.5,0,0,0,0,0,0,0,0,0,0,217.4,0,NA,0,217.4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Gosling,8/14/2020,2020227,1,RWB,2092.6,2065.4,0,0,4158,0,0,0,0,0,0,0,0,0,0,67566.9,103949,NA,0,171515.9,0,0,0,0,0,7031.8,3159.2,0,0,10191.1,0,108.7,NA,NA,108.7,0,0,NA,NA,0,NA,NA,NA
2020,Appleton,8/17/2020,2020230,1,PAC,1005.5,462,0,0,1467.5,1114.2,924,0,0,2038.2,380.5,135.9,0,0,516.3,0,0,NA,0,0,244.6,108.7,0,0,353.3,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,LittleAppleton,8/17/2020,2020230,1,RWB,43617.8,51770.7,407.6,0,95796.2,40.8,81.5,0,0,122.3,81.5,40.8,0,0,122.3,6481.5,2038.2,NA,0,8519.7,40.8,0,0,0,40.8,8094.6,3727,0,0,11821.7,244.6,0,NA,NA,244.6,0,0,NA,NA,0,NA,NA,NA
2020,Bishop,8/19/2020,2020232,1,RWB,4048.1,2038.2,0,0,6086.3,896.8,462,0,0,1358.8,6386.4,11685.8,0,0,18072.2,0,0,NA,0,0,788.1,2391.5,0,0,3179.6,0,27.2,0,0,27.2,0,0,NA,NA,0,81.5,27.2,NA,NA,108.7,NA,NA,NA
2020,Woodland,8/19/2020,2020232,1,PAC,8084.9,5571.1,0,0,13656.1,0,0,0,0,0,9273.9,11210.2,0,0,20484.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Walsh,8/21/2020,2020234,1,LKL,6171.3,6624.2,0,0,12795.5,54.4,0,0,0,54.4,27.2,27.2,0,0,54.4,27.2,0,NA,0,27.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Mill,8/21/2020,2020234,1,KFS,7014.9,4934.2,0,0,11949,0,0,0,0,0,5337.1,6711,0,0,12048.1,1250.1,1059.9,NA,0,2310,0,0,0,0,0,2364.3,3152.4,0,0,5516.8,108.7,27.2,NA,NA,135.9,0,0,NA,NA,0,NA,NA,NA
2020,CrookedW,8/24/2020,2020237,1,KFS,163.1,326.1,0,0,489.2,0,0,0,0,0,489.2,815.3,0,0,1304.5,44351.6,22828,NA,0,67179.6,326.1,1141.4,0,0,1467.5,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Cedar,8/24/2020,2020237,1,LKL,8533.3,4049.3,0,0,12582.6,0,0,0,0,0,244.6,54.4,0,0,298.9,0,0,NA,0,0,1413.2,516.3,0,0,1929.5,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Bruin,8/27/2020,2020240,1,LKL,5027.6,2411.9,0,0,7439.5,0,0,0,0,0,6440.8,2527.4,0,0,8968.2,0,0,NA,0,0,842.5,1521.9,0,0,2364.3,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedP,8/27/2020,2020240,1,RWB,2744.8,3070.9,0,0,5815.7,81.5,135.9,0,0,217.4,543.5,978.3,0,0,1521.9,1277.3,407.6,NA,0,1684.9,27.2,27.2,0,0,54.4,2282.8,597.9,0,0,2880.7,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,LittleAppleton,8/31/2020,2020244,1,PAC,22114.6,51363.1,0,0,73477.7,0,0,0,0,0,95.1,0,0,0,95.1,14362.6,6943.5,NA,0,21306.2,0,0,0,0,0,2473,5326.5,0,0,7799.6,0,190.2,NA,NA,190.2,0,0,NA,NA,0,NA,NA,NA
2020,Appleton,8/31/2020,2020244,1,KFS,7677.3,6318.5,0,0,13995.8,3115.6,2212.9,0,0,5328.5,9426.8,1477.7,0,0,10904.5,291.2,87.4,NA,0,378.5,291.2,1135.6,0,0,1426.8,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Sullivan,9/1/2020,2020245,1,PAC,3646.1,4438.8,0,0,8084.9,0,0,0,0,0,0,0,0,0,0,237.8,237.8,NA,0,475.6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Gosling,9/1/2020,2020245,1,KFS,9172,16305.7,0,0,25477.7,203.8,0,0,0,203.8,0,0,0,0,0,249070.1,204636.9,NA,0,453707,0,0,0,0,0,16849.3,10734.6,0,0,27583.9,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Pickerel,9/1/2020,2020245,1,PAC,1983.9,1005.5,0,0,2989.4,0,0,0,0,0,1467.5,1793.6,0,0,3261.1,16883.2,16526.5,NA,0,33409.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Woodland,9/2/2020,2020246,1,LKL,3016.6,1168.6,0,0,4185.1,0,0,0,0,0,25953.3,51091.3,0,0,77044.6,135.9,0,NA,0,135.9,842.5,2065.4,0,0,2907.9,2962.2,4185.1,0,0,7147.3,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Bishop,9/2/2020,2020246,1,RWB,2772,1467.5,0,0,4239.5,326.1,135.9,0,0,462,4529.4,4665.3,0,0,9194.6,0,54.4,NA,0,54.4,1820.8,2337.2,0,0,4158,0,0,0,0,0,0,54.4,NA,NA,54.4,0,0,NA,NA,0,NA,NA,NA
2020,Walsh,9/4/2020,2020248,1,PAC,27583.9,33172,0,0,60755.8,356.7,0,0,0,356.7,0,0,0,0,0,237.8,0,NA,0,237.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Mill,9/4/2020,2020248,1,RWB,22624.2,10547.8,0,0,33172,0,0,0,0,0,12738.9,7949,0,0,20687.9,326.1,407.6,NA,0,733.8,0,0,0,0,0,1576.2,298.9,0,0,1875.2,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedW,9/9/2020,2020253,1,RWB,54.4,27.2,0,0,81.5,0,0,0,0,0,1222.9,951.2,0,0,2174.1,706.6,570.7,NA,27.2,1304.5,0,27.2,0,0,27.2,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Cedar,9/9/2020,2020253,1,LKL,20952.9,21768.2,0,0,42721,0,0,0,0,0,135.9,54.4,0,0,190.2,244.6,0,NA,0,244.6,190.2,516.3,0,0,706.6,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Bruin,9/9/2020,2020253,1,RWB,3587.3,1549,135.9,0,5272.2,5000.4,3478.6,0,0,8479,2228.5,2119.7,0,0,4348.2,0,27.2,NA,0,27.2,298.9,298.9,0,0,597.9,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,CrookedP,9/10/2020,2020254,1,LKL,1168.6,3587.3,0,0,4755.8,570.7,652.2,0,0,1222.9,163.1,570.7,0,0,733.8,2201.3,1793.6,NA,0,3994.9,0,0,0,0,0,1059.9,1603.4,0,0,2663.3,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
2020,Gosling,9/11/2020,2020255,1,PAC,6813.5,6638.8,0,0,13452.2,0,0,0,0,0,0,0,0,0,0,53808.9,47286.6,NA,0,101095.5,0,0,0,0,0,7978.2,3960,0,0,11938.1,465.9,116.5,NA,NA,582.3,0,0,NA,NA,0,NA,NA,NA
2020,Sullivan,9/11/2020,2020255,1,RWB,39745.2,57409.8,0,0,97155,0,27.2,0,0,27.2,0,0,0,0,0,1929.5,1168.6,NA,190.2,3288.3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA
